content,value
"TEL AVIV: The unprecedented assault on Israel by Hamas triggered chaos on the streets in several cities in the southern part of the country, sending shocked civilians scrambling for coverSocial media was flooded with images of Hamas gunmen bringing seized soldiers and civilians into Gaza on motorbikes and parading what appeared to be captured Israeli military vehicles through the streets, raising the spectre of a far wider escalation in the conflict as international concern mountedRead AlsoIsrael declares war as Hamas springs land-air-sea assault, over 400 killedIsrael and Hamas are engaged in a war after Palestinian militants launched a complex and large-scale assault on southern IsraelThe militants invaded Israeli towns, took hostages, and fired thousands of rockets towards cities as far as JerusalemThe death toll has reached 400, and thousands haveIsrael-Palestine conflict: Bloodied bodies in the streets, gunmen raiding door-to-door leave Israel in shockThe conflict began with multiple rocket launches from different locations in the Palestinian territory, followed by air raid sirens across southern and central IsraelVideos also showed what appeared to be at least one dead Israeli soldier within Gaza being dragged and trampled by an angry crowd of PalestiniansOne video showed a woman Israeli solder being stripped naked and assaultedThe surprise attack began around 630am with thousands of rockets aimed as far as Tel Aviv and Jerusalem, some bypassing the Iron Dome defence system and hitting buildingsHamas fighters - travelling in pick-up trucks, speed boats and even using motorised paragliders - breached Gaza's security barrier and attacked nearby Israeli towns and military posts, sparking gunbattles as panicked residents hid out in bunkersBodies were seen lying on the streets of the town of Sderot near GazaIsrael declares 'state of war' after rockets fired from Gaza; Israel initiates 'Operation Iron Swords' in Gaza""Send help, please!"" one Israeli woman sheltering with her two-year-old child pleaded as militants outside opened fire at her house and tried to break into their safe room, Israeli media reported""With rockets we somehow feel safer, knowing that we have the Iron Dome (missile defense system) and our safe roomsBut knowing that terrorists are walking around communities is a different kind of fear,"" said Mirjam Reijnen, a 42-year-old volunteer firefighter and mother of three in the kibbutz of Nahal Oz, just 4km from the Gaza StripFollow Israel-Palestine crisis live updatesIsraeli retaliatory strikes razed highrises in several parts of GazaBlack smoke and orange flames billowed into the evening sky even as crowds of mourners carried the bodies of freshly killed militants through the streets, wrapped in green Hamas flagsAt least 232 Palestinians were killed and hundreds wounded in clashes at the border into Israel, where fighters captured the crossing point and tore down fencesSome of those dead were civilians, among crowds that attempted to cross into Israel through the damaged gatesIsrael-Palestine War: What is the Israel-Hamas conflict? How did a conflict end up in war? History ExplainedBy early evening, the Israeli military said fighting continued in at least five places in southern IsraelQuoting Israeli media, Reuters said at least 200 Israelis had been killedArmy spokesman Daniel Hagari said militants were holding hostages in standoffs in two towns, Beeri and Ofakim, which is 24km from the Gaza borderHamas deputy chief Saleh al-Arouri told Al Jazeera that the group had enough captives to make Israel free all Palestinians in its jailsWatchVisuals from Tel Aviv: Hamas unleashes unprecedented assault on Israel",1
"NEW DELHI: TheRajasthangovernment on Saturday issued an order for conducting acaste surveyin the stateAccording to the order issued by the Department of Social Justice and Empowerment, the Rajasthan government will conduct the survey with its own resources for collecting information and figures related to social, economic and educational level of all its citizensRajasthan chief minister Ashok Gehlot had earlier announced that the state will conduct a caste-based censusThe Bihar government had also conducted a similar exercise recentlyBihar caste survey data spurs demands from other states""Similar to thecastecensus in Bihar, we will conduct a caste census in RajasthanWe'll implement the concept where reservation allocation will be based on caste-wise participation,"" Ashok Gehlot had saidThe report of the caste-based survey conducted in Bihar was released on October 2 by the Nitish Kumar-led Mahagathbandhan governmentThe Congress is an ally of the government in BiharA nationwide caste census is a key agenda of the opposition INDIA bloc, which believes it will help the alliance in the forthcoming elections in the Hindi heartland where caste politics plays a key roleThe 2023 Rajasthan assembly election is expected to be held in or before December this yearEarlier in Chhattisgarh, Congress general secretary Priyanka Gandhi Vadra on Friday asserted if Congress is re-elected to power in the state, a caste census will be conducted in the state""I announce that if Congress repeats government in Chhattisgarh, then like Bihar, we will also hold caste census in the state,"" Priyanka Gandhi Vadra said at a public event in poll-bound Chhattisgarh's KankerThe Bihar government released caste survey data showing that the Other Backward Class (OBC) and Extremely Backward Class (EBC) together account for 63 per cent of the state's population",1
"HERAT: The death toll from a magnitude 63earthquakein westernAfghanistanon Saturday has risen to ""about 120"", disaster relief authorities said, with more than 1,000 others being treated for injuriesThe United States Geological Survey said the epicentre was 40 kilometres (25 miles) northwest of the region's largest city Herat, and was followed by eight aftershocks with magnitudes between 43 and 63""So far, more than 1,000 injured women, children, and old citizens have been included in our records, and about 120 people have lost their lives,"" Herat province disaster management head Mosa Ashari told AFPCrowds of residents fled buildings in Herat at around 11:00 am (0630 GMT) as the quakes began""We were in our offices and suddenly the building started shaking,"" 45-year-old resident Bashir Ahmad told AFP""Wall plasters started to fall down and the walls got cracks, some walls and parts of the building collapsed,"" he said""I am not able to contact my family, network connections are disconnectedI am too worried and scared, it was horrifying""Men, women and children stood out in the wide streets, away from tall buildings, in the moments after the first quake and remained wary of returning to their homes as aftershocks rumbled for hours""The situation was very horrible, I have never experienced such a thing,"" said 21-year-old student Idrees Arsala, the last to safely evacuate his classroom as the quakes beganEarly on Saturday evening, disaster management authority spokesman Mullah Jan Sayeq told AFP that the number of fatalities was expected ""to rise very high""""There are some areas that are totally collapsed and all the houses are damaged,"" he said""People are still buried under the rubbleThe aid agencies are trying to reach the area""Hundreds of fatalities were possible, according to a USGS preliminary estimate""Significant casualties are likely and the disaster is potentially widespreadPast events with this alert level have required a regional or national level response,"" it saidThe USGS had earlier reported the first quake's magnitude as 62It had a shallow depth of just 14 kilometres, it saidHerat -- 120 kilometres east of the border with Iran -- is considered the cultural capital of AfghanistanIt is the capital of Herat province, which is home to an estimated population of 19 million, according to 2019 World Bank dataAfghanistan is frequently hit by earthquakes, especially in the Hindu Kush mountain range, which lies near the junction of the Eurasian and Indian tectonic platesIn June last year, more than 1,000 people were killed and tens of thousands left homeless after a 59-magnitude quake -- the deadliest in Afghanistan in nearly a quarter of a century -- struck the impoverished province of PaktikaIn March of this year, 13 people were killed in Afghanistan and Pakistan by a magnitude 65 quake, which hit near Jurm in northeastern AfghanistanAfghanistan is already in the grip of a grinding humanitarian crisis, following the widespread withdrawal of foreign aid since the Taliban returned to power in 2021",1
"NEW DELHI:Aiden Markram,Rassie van der DussenandQuinton de Kocksmoked sensational centuries as South Africa rewrote record books on their way to a commanding 102-run victory over Sri Lanka in the national capital on SaturdayRiding on the triple tons, the Proteas posted the highest-ever World Cup total of 428 for five -- bettering the previous best of 417 made by Australia against Afghanistan at Perth in 2015Markram, who hit a 49-ball century, recorded the fastest-ever ton in anODI World Cupas he pulverised the Lankan bowling attack after a record van der Dussen and de Kock 204-run standChasing an improbable total, the Lankans did give a brave fight, courtesy a fiery Kusal Mendis 42-ball 76 and Charith Asalanka and Dasun Shanaka fifties but the 1996 champions crumbled under the scoreboard pressure and folded for 326 in the 45th overHere's a look at the key moments of the record-shattering South Africa-Sri Lanka epic contest at the Arun Jaitley StadiumEarly Bavuma blow and a phenomenal second-wicket partnershipAs skipper Dasun Shanaka won the toss and opted to bowl, Dilshan Madushanka provided early success, removing Temba Bavuma for 8 in the second overRassie van der Dussen then joined hands with Quinton de Kock as the duo helped the Proteas recover after the early blowAs both steadied the ship, van der Dussen raised his fifty in the 18th over and the two brought up the 100-run partnership in the next as Proteas got to 118 in 20 oversThen as soon as De Kock raised his fifty, both put pedal on the accelerator and started to go after the Lankan bowlersEven before van der Dussen and De Kock went into all-attack mode, the run rate was hovering around 6 RPO for South Africa but the attack that followed, shook the Lankans completelyAs both went berserk, it was a race of who was getting to his century firstDe Kock eventually pipped his partner to the hundred, scoring it off just 83 balls in the 31st over as the 200-partnership came along -- fourth highest ever partnership for any wicket for South Africa in the World CupMatheesha Pathirana finally put an end to De Kock's onslaught, removing him the very next ball after his tonMarkram's record tonSoon after De Kock's dismissal, Aiden Markram marked his arrival with two cracking straight drives for four off Dilshan MadushankaAs van der Dussen got to his ton in the 35th over, by that time, Markram had got his eyes in and had started to hit the Lankan bowlers left, right and centreIn the following over South Africa raised their 250 and looked on course for a massive totalHowever, Dunith Wellalage got rid of van der Dussen for 108, providing some relief to the LankansBut despite the fall of centurion van der Dussen, Markram continued with his assault alongside in-form Heinrich Klaasen as the Lankans were found wanting for answersSmashing his ton off just 49 balls, Markram broke the record set by Ireland's Kevin O'Brien (50 balls for 100) set in the 2011 editionMarkram gave the Lankans no respite as he and Heinrich Klaasen (32) took the Proteas past the 350 mark in the 44th over, adding another 78 runs for the fourth wicketMarkram's century featured 14 fours and three sixesBefore eventually getting dismissed for 106 in the 48th over, Markram had made sure that his side were going past the 400-run mark with easeDavid Miller then cracked 39 runs off 21 balls with two sixes in the final overs and added 45 off just 18 balls along with Marco Jansen powering Proteas to a record totalRecords made/broken/re-written during South Africa's sensational display with the batSouth Africa piled up highest total in ODI World Cup - 428Aiden Markram smashed the fastest World Cup century off just 49 ballsAll three South African centurions — De Kock, Van der Dussen and Markram — recorded their maiden World Cup hundredsHighest partnership forSouth Africa vs Sri Lanka(any wicket) - 204 (de Kock & van der Dussen)Fourth highest partnership for South Africa in ODI World Cup - 204 (de Kock & van der Dussen)Highest score of Quinton de Kock (100) in ICC eventsR van der Dussen (108) became the second oldest to score a hundred for South Africa (after Faf du Plessis) in World CupMarkram scored the third fastest ODI century for South Africa after Ab de Villiers (31 balls) and Mark Boucher (44 balls)South Africa registered their fourth highest team totals in ODIs - 439/2 vs West Indies 2015 | 438/9 vs Australia 2006 | 438/4 vs India 2015 | 428/5 vs Sri Lanka 2023*South Africa have most 400-plus team totals in ODIs - 8Early blow in record chase and Mendis fireworks!Sri Lanka needed to score at over 850 RPO from the word go but got off to a disastrous start, losing Pathum Nissanka for a 3-ball duck in the second over itselfAs Marco Jansen knocked over Nissanka third-ball, the Lankans were pushed into the corner right at the start of the chaseHowever, Kusal Mendis played a sizzling counterattacking knock, delighting the fans inside the stadiumAs Mendis fired a 25-ball fifty, the top-order batter declared that he was going all-inWhile his partner Kusal Perera looked out of sorts, Mendis dealt in boundaries -- slamming 4 fours and 8 sixes on his way to an attractive 42-ball 76But at the other end, Sri Lanka were not able to get the runs as quickly as they needed as the scoreboard pressure kept buildingAs Mendis waged a lone battle, Perera departed for 7 (15) in the 8th over becoming Jansen's second victimThe high-flying knock from Mendis was then ended by Kagiso Rabada in the 13th over after a brief recovery as the Lankans slipped in chase after crossing the 100-run markAsalanka and Shanaka fights in vainThe Mendis blow was soon followed by Sadeera Samarawickrama's dismissal as Sri Lanka slipped to 111 for 4 in the 14th overWith the Lankans tottering, it looked like South Africa would wrap up the game pretty quickly but then Dhananjaya de Silva and Charith Asalanka put up a brief recovery with a 39-run partnershipHowever in the 21st over, Keshav Maharaj got rid of Dhananjaya as the Lankans were 150 for fiveWith not much left to lose, Asalanka and Dasun Shanaka gave everything they had into the chaseTaking on the Proteas bowlers, both dealt in boundaries, adding a solid 82 runs for the sixth wicketAlthough the target was still quite far but the Asalanka-Shanaka stand ensured that the defeat margin was not an embarrassing one for their sideAfter Asalanka fell for 79 in the 32nd over and Dunith Wellalage (0) and Dasun Shanaka (68) followed him soon as South Africa tightened their grip in the contestKasun Rajitha (33) too hit a few lusty blows towards the end but Gerald Coetzee and Rabada eventually wrapped up the game in the 45th over",1
"This camp is home to captive elephants and also serves as a rehabilitation centre for the pachyderms. Both rescued elephants and those that were captured after human-animal conflict live in the camp.Mahouts are responsible for their training and care. The key aspect of their role, however, is to be emotionally supportive of their charges. Many of the elephants come here stressed after having encountered some kind of violence.Some of the elephants here are also used to control wild elephants that get separated from the herd and enter human settlements.The camp is a prominent tourist destination in Tamil Nadu. Visitors to the camp will get the opportunity to see the gentle giants being bathed and fed. Most important, the camp educates visitors about the importance of conservation of elephants. People can also visit the nearby Mudumalai Wildlife Sanctuary.",1
"Three people died and another suffered injuries in a fire mishap at Aralasuralli village in Thirthahalli taluk on Saturday night.The deceased have been identified as Raghavendra Kekod, 63, his wife Nagarathna, 55, their son Sriram, 34. Their younger son Bharath, 33, suffered burn injuries.Their house caught fire at midnight. The reason for the fire is not yet known.Shivamogga SP G.K. Mithun Kumar and other senior officer are visiting the spot.",1
"Earlier on Saturday, he visited the flash flood-affected areas in Rangpo.According to a statement from the Ministry of Home Affairs, Home Minister Amit Shah deputed MoS Ajay Kumar Mishra to visit the state a day after flash floods triggered by cloudbursts wreaked havoc in the State. MoS Mishra reached Gangtok on Friday night. On Saturday morning, he chaired a meeting with the Chief Secretary and concerned head of departments of the State Government, and senior officers of the Army, ITBP, BRO, NHIDCL and NHPC at Gangtok. Addressing the meeting, MoS Mishra said that the Government of India is closely monitoring the situation in Sikkim and all the necessary support and assistance for the State is underway. He said that PM Modi and Amit Shah are in constant touch with the State Chief Minister with regard to the extent of damages and rescue and relief work. He further informed that the Centre has constituted an Inter-Ministerial Central team comprising senior officers of five Ministries of the Centre — Agriculture, Road Transport and Highways, Jal Shakti, Energy and Finance. The team will visit the State today to take stock of the ground situation, assess the damages and provide assistance wherever necessary, according to the statement.MoS Mishra also called on the Governor of Sikkim Lakshman Prasad Acharya at Raj Bhavan and assured of all possible support to the State from the Central Government to overcome the crisis. Later, he visited the Army camp at Burdong where maximum casualties have happened, according to the MHA statement. As per the statement, Indo-Tibetan Border Police (ITBP) carried out a rescue operation right from the night of October 3 itself, and evacuated more than 175 persons, and they are running relief centres within their different camps. At least 40 persons were stranded into a totally cut off area, they were rescued through highly dangerous terrain and evacuated through rough rivers through cables and ropes.Further 6 persons were rescued, who were trapped on the other side of the dam tunnel. Another 68 persons were stranded at Zanak, which is at a height of 16,000 feet, and everyone was rescued safely and brought to ITBP camp at Goma. Four stranded families were brought to Lachung BOP of ITBP and they are camping there.Sikkim Chief Minister Prem Singh Tamang on Saturday said that maximum damage in the flash floods in Teesta River took place after the 1200 MW dam in Chungthang in the State's Mangan district broke alleging substandard construction work by the previous government in the State. As per the Sikkim State Disaster Management Authority (SSDMA) report of October 7 as of 10 am, the death toll was registered at 27 with with 141 people still reported missing. It said 2,413 people have been rescued, and 1,203 houses have been damaged in the flash flood.It further said that about 25,065 people have been disaster-affected so far and 6,875 people have been shifted to relief camps. The Sikkim government has set up 22 relief camps.The Lhonak glacier in the Sikkim Himalayas burst on October 3, breaching one side of the lake leading to the rise in the water levels in Teesta and inundating several areas of the state. ",1
Here are the important developments in Kerala to watch out for today:1. Annual meeting of the Kerala Judicial Officers Association will be held in Kochi today. 2. Forest Minister A.K. Saseendran will open the valedictory of the Forest Week observance in Kerala today. He will also announce the proposal to set up a Tiger Safari Park at Chakkittapara in Kozhikode. 3. A meeting of the Electricity Consumers Forum in Kochi today will discuss possible power cuts in the wake of low water levels in reservoirs. Read more news from Kerala here,1
"1. Trial run of high-speed passenger ferry service between Nagapattinam and Kankesanthurai in Sri Lanka to commence from today.2. Union Minister for Fisheries and Animal Husbandry Parshottam Rupala to launch projects in Puducherry today. He will also meet fishermen from Karaikal and Mayiladuthurai districts3. TNCC president, senior leaders will address booth committee members of Virudhunagar and Tenkasi parliamentary seats, today. 4. DMK MP Kanimozhi and Ministers to inaugurate new bus stand in Thoothukudi built under Smart City initiative. Read more news from Tamil Nadu here",1
"The election recorded a polling of 77.61% as out of the total 95,388 voters, 74,026 exercised their right of franchise.The officials said the counting started at 8 a.m. and all arrangements were in place for the smooth conduct of the counting and the declaration of the results.Stringent security arrangements have been put in place at and around the Government Polytechnic College here where the counting of the votes is being held, the officials added.The existing council headed by NC’s Feroz Ahmad Khan completed its five-year term on October 1. The new council will be in place before October 11.The council has 30 seats out of which elections were held on 26 seats, while four councillors with voting rights are nominated by the administration.The NC and Congress had announced a pre-poll alliance but have put up 17 and 22 candidates, respectively. Both parties said the arrangement was restricted to areas where there was a tough contest with the BJP.The BJP, which won one seat in the last election and later took its tally to three with the joining of two PDP councillors, had fielded 17 candidates this time. The Aam Aadmi Party (AAP) tried its luck from four seats while 25 independents were also in the fray.Electronic voting machines (EVMs) were used for the first time for the council elections which took place at 278 polling stations across the district.Holding that the NC was entitled to its symbol, the Supreme Court dismissed the Ladakh administration's plea on the issue and also imposed a cost of Rs one lakh on it.Though the extended campaigning in the district remained a low-key affair, NC vice president and former chief minister of the erstwhile Jammu and Kashmir Omar Abdullah addressed two election rallies at Drass and Kargil. ",1
"T. Sravan Kumar, former MLA and TDP Guntur district president, alleged that the police did not give permission for the peace rally, but the people participated in a huge numbers, which took place from from Ambedkar Statue at Lodge Centre to Gandhi statue at Patnam Bazar in Guntur. Mr. Sravan alleged that while denying permission to the TDP, the police were saying that they imposed Section 144 across the State and hence no protest would be allowed, but at the same time they gave permission to organise political rallies by the YSRCP in Guntur. The TDP leaders, including Kanna Lakshminarayana and Prathipati Pulla Rao, were placed under house arrest on Saturday. Mr. Kanna said that the police could not prevent them from going ahead with the agitation. G.V. Anjanaylu, TDP Palnadu district president, warned that the people would not tolerate the authoritarian governance and Chief Minister Y.S. Jagan Mohan Reddy was going to face the wrath in the ensuing general elections. Jana Sena Party leaders, including Gade Venkateswara Rao and Bonaboina Srinivas Yadav, and Jangala Ajaya Kumar from CPI participated in the peace rally.",1
"A 43-year-old man was arrested on charges of misbehaving with two girl school children on a moving KSRTC bus here on Saturday. The arrested has been identified as Deepu, son of Sadasivan of Deepu Nivas, Vattiyoorkkavu in Thiruvananthapuram. The 14-year-old girl students brought the alleged indecent behaviour to the attention of the bus crew and co-passengers. The bus crew then took the bus to Poonthura police station where the arrest of the accused was recorded. ",1
"The National Centre for Disease Control has expressed its appreciation at the efficient manner in which Kerala’s Health department managed to contain the outbreak of Nipah virus and limit its impact on public health, a statement issued by the office of the Health Minister said. The director of NCDC wrote to the government, appreciating the success achieved by the State in limiting the impact of the deadly virus. It was the coordinated, inter-department efforts that helped control the outbreak . At the State and district-levels, Health officials, along with the district administration, Police, Forest, Animal Husbandry departments and Kozhikode Corporation worked in unison to chart out the outbreak management and response plan.An alert health system had sounded the alarm when an unusual fever death was reported from a private hospital at Kozhikode on September 11. Outbreak control measures were launched immediately to check further human-to-human spread. The Nipah action plan was launched by forming 19 core committees, a control room and a call centreThe State could identify the infected persons and launch efficient control measures in a short time. Nipah testing facilities were also readied in the State . The fact that the authorities could confirm that it was the Nipah virus was the key to containing its spread. The Health department considered it a major success that efficient ICU management could bring back a Nipah-infected nine-year-old boy to life.Though the double isolation period of those who were put on the observation list ended on October 5, The department will continue to be on alert till October 26. ",1
"Lashing out at the Bharatiya Janata Party (BJP) and the Congress over the announcement of various poll planks ahead of Assembly and General elections, Bahujan Samaj Party (BSP) president Mayawati said that the electoral environment in the country has been affected because the various attractive promises made by the two national parties. She alleged that the two parties are raising the issues of caste Census, Other Backward Classes (OBCs) and women reservation in order to cover up their failures. The BSP chief described such promises and announcements as ‘deceptions’ from fundamental issues like inflation, poverty, unemployment, and corruption.“The electoral environment has been affected because of various attractive promises made by the Congress and BJP before the next Assembly general elections. But the question is why the promises are being made now? Thus, they are less serious about the announcements, and it is more of deception,“ said Ms. Mayawati in a series of posts on X (formerly Twitter). The former Uttar Pradesh Chief Minister added the public will no longer be misled by such promises as these are considered as ‘hoax’. “The people of the country are suffering from inflation, poverty, unemployment and corruption. But both the Congress and the BJP are trying to capitalise on caste census, OBC and women reservation ahead of the elections so that they can cover up their failures. But the public will no longer be misled as they will consider it a hoax,” she added. ",1
"Israel-Palestine conflict live updatesHamas militants fired thousands of rockets and sent dozens of fighters into Israeli towns near the Gaza Strip in an unprecedented surprise early morning attack during a major Jewish holiday on October 7, killing more than 200 and stunning the country.GST Council affirms 28% tax on online betting from October 1The Goods and Services Tax (GST) Council on Saturday lowered the tax rates on certain millet-based products, tweaked the age-related norms for members of the much-awaited GST Appellate Tribunals, and ceded the taxation rights on extra neutral alcohol to the States, while lifting the haze on several long-hanging issues.Two 6.3-magnitude earthquakes kill dozens and injure many more in western Afghanistan Two 6.3 magnitude earthquakes killed dozens of people in western Afghanistan on Saturday, the country’s national disaster authority said.Sikkim flash floods | Eight soldiers killed, search on for 14 missingEight Army personnel have lost their lives in the flash floods that followed a glacial lake burst in Sikkim this week, while search efforts to locate 14 missing soldiers are continuing, the Indian Army said on Saturday, adding that the operational situation along the Line of Actual Control (LAC) is stable.UGC to train over 1,000 teachers to teach Indian knowledge systems from degree levelMore than 1,000 university teachers across the country are being equipped with a working understanding of Indian traditions, culture and way of life, to enable them to teach relevant courses on Indian knowledge systems at the undergraduate and postgraduate levels from the next academic session.Air India cancels Tel Aviv flight after Hamas attack on IsraelFlag carrier Air India cancelled its Delhi-Tel Aviv flight on Saturday after Palestine’s Hamas launched an attack against Israel.ITBP on alert, conducting patrols along China border: Home MinistryThe Indo Tibetan Border Police (ITBP) conducted 2,899 patrols along the China border between April and December 2022, according to the 2022-23 annual report of the Ministry of Home Affairs that was published on Friday.SA vs SL | Markram records fastest World Cup ton as South Africa wallops Sri LankaSouth Africa wins by 102 runs against Sri Lanka and records the highest aggregate ever in a World Cup match during their clash in Delhi on Saturday.Hangzhou Asian Games kabaddi | Indian men and women regain goldAn hour for two points and a minute — that sums up the men’s kabaddi final between India and Iran at the Asian Games in Hangzhou on October 7 that started on a tense note, built up to a nail-biting climax and then, out of nowhere, descended into a chaotic, confusing farce that left both teams and their managements furious and amazed and critical of the refereeing before it was finally settled 33-29 in India’s favour.",1
"The Indian Lawyers Association (ILA) has termed the ‘attacks’ on journalists, lawyers and progressive thinkers as nothing but an attack on the freedom of speech guaranteed by the Constitution. At the State committee meeting of IAL here on Saturday, IAL national general secretary Bommagoni Prabhakar said that this was an attack on democracy and that lawyers had a great responsibility in protecting the rights guaranteed by the Constitution. He said the Centre had brought in new laws in place of the Indian Penal Code and Criminal Procedure Code, and there was a need for wide discussions on these. He said the ILA had been fighting for bringing in Advocates Protection Act and in the recently held ILA national conference in Kerala the issue was discussed. Telangana Advocate Bar Council member Dussa Janardhan said lawyers should be prepared for paper-less filing system. ",1
"India’s first law enforcement Chief Information Security Officers’ (CISO) council was launched by DGP Anjani Kumar and Principal Secretary Jayesh Ranjan at the Cyberabad Police Commissionerate on Saturday. The CISO council will partner with public and private institutions to tackle cyber security threat in real time.The State police, with the support of industry and academia, launched the CISO council, in the presence of secretary for Society for Cyberabad Security Council (SCSC) Ramesh Kaza.“The definition of crime is changing fast. Cyber criminals operate remotely without any geographical constraints,” said Mr. Kumar during the launch.“This poses a lot of challenges for the police. The rate at which cyber crimes are rising, $8 trillion will be lost to cyber crimes by the end of 2023, which is almost a third of the GDP of the United States in 2022 and twice as much as India’s projected GDP this year,” he said.“The CISO council will be a beacon of cyber security in Telangana. It is the best example of Public-Private Partnership (PPP) model that we often talk about. Cyber security breaches are multiplying and will grow by leaps and bounds when the next billion internet users start going digital. The enterprises are also going to be at risk,” said Mr. Ranjan.He cited an example of his meeting with Ajay Banga, formerly with Master Cards, who shared that the company in the US was subjected to 10,000 cyber attacks in a day and that the number would go up to 30,000 attempts.Mr. Ranjan asked the CISO council to work with the IT department and a few Centres of Excellence in the State such as Security Operations Centre, Cyber Security Centre of Excellence, Data Security Council of India and Computer Emergency Response Team. “The CISO council should work with start-ups as they are known for innovative and agile thinking and are tools of development, apart from engaging ethical hackers,” he said.“With a 300% increase in cyber crime cases in the last one year, we need to get our defence strong to tackle online crooks,” said Cyberabad Police Commissioner Stephen Raveendra.“Government organisations, critical infrastructure, and industry, including vulnerable MSMEs, are repeatedly besieged by threats and are ill-equipped to handle it, compared to their larger multinational counterparts. The recent targeted attacks on the government and critical infrastructure institutions during the G20 event in Delhi highlights the imminent need to institutionalise the fight against cyber threats,” he said.Mr. Kaza said that ransomware attacks are up by 200%, especially password-based attacks. “This year, approximately 1,56,000 daily BEC (Business Email Compromise) attempts were observed. Attacks targeting open-source software have grown by an average 742%. Gartner analysts predicted that over the next two years, 45% of global organisations will be impacted by a supply chain attack,” he said.",1
"Principal Secretary, School Education, Praveen Prakash on Saturday (October 7) said he was disappointed to see some teachers having not evaluated and returned to students thee answer sheets of the Formative Assessment-2 examinations. Speaking after visiting a few schools to congratulate the toppers of the assessment test, the Principal Secretary said it was unfortunate that teachers, who were expected to teach the students the importance of punctuality and responsibility, were not adhering to the same.Referring to the ‘Selfie with Toppers’ drive that was announced primarily to further motivate students to work towards their goals, Mr. Praveen Prakash directed teachers to ensure that the answer scripts were corrected and returned to students immediately. He also wanted the teachers to allow the students to retain the answer sheets with them after its evaluation.He said it was not enough for the District and Mandal Education Officers to merely pass on the instructions of the departmental higher-ups to the headmasters and teachers and instructed them to ensure their compliance in their respective jurisdiction.",1
"Students of Rajiv Gandhi University of Knowledge Technologies (RGUKT), Nuzvid IIIT Campus, staged a dharna on the university premises on Saturday, alleging that poor-quality food was being served in the mess. The protest was organised by about 500 students of third year engineering. They demanded that the IIIT management change the contractor of the mess and supply quality food. Institute director G.V.R. Srinivas said he would inquire into the allegation and ensure supply of quality food to students. Following the assurance by Prof. Srinivas, the students called off the protest.",1
"Workers of the Telangana Congress burnt the effigies of Prime Minister Narendra Modi protesting against the Bharatiya Janata Party’s post on ‘X’ portraying Rahul Gandhi as Ravana.Secunderabad District Congress Committee president Anil Kumar Yadav and senior leader Feroz Khan led a protest near Gandhi Bhavan. They raised slogans against the BJP and the Prime Minister. Later, they burnt the effigy of Mr. Modi. The BJP post with a picture of Rahul Gandhi with ten heads and the caption that he was evil and anti-dharma and his goal was to destroy the country had created a controversy.",1
"AP State FiberNet Limited (APSFL) Chairman P. Goutham Reddy has said the Central government was giving ₹1,747 crore for implementing the fibernet  project due to the persistent efforts made by Chief Minister Y.S. Jagan Mohan Reddy to garner funds.The APSFL has decided to provide set-top boxes to operators and MSOs free of cost for nine months. It has been planned to set up fibernet box service centres. Addressing a press conference here on Saturday, Mr. Goutham Reddy said the State had decided to seek an audit of fibernet project works done previously. APSFL focused on expanding the reach of digital services and both the Centre and the State were collaborating to achieve that goal. They were drawing up the required plans.He pointed that Andhra Pradesh was one of the seven States for which the fibernet project was sanctioned. Mr. Goutham Reddy further said CC cameras were being installed across the State, on which ₹555 crore had already been spent. These equipment would be leased out to the Home Department.The APSFL was currently rendering Internet service for just ₹190 per month. Mr. Goutham Reddy said the involvement of Terasoft company in the fibernet scam was beyond doubt and it would not have happened without the involvement of those who were at the helm during the TDP regime.A person who resigned as a director in Terasoft was appointed in the same role in APSFL, Mr. Goutham Reddy added.",1
"Non-communicable Diseases clinics are functional across the State with one each in district hospitals and 347 at the taluk and community health centre level, says G.A. Srinivasa, State Deputy Director of National Programme for prevention and Control of Cancer, Diabetes, Cardiovascular Diseases, and Stroke (NPCDCS).“It is mandatory to screen all aged above 30 once in a year for diabetes and hypertension and once in five years for common cancers under the programme. At the village and sub-centre level, health workers and ASHAs, who have been trained, detect those with symptoms for initial screening. After initial screening, those who require further investigation are referred to primary health centres, taluk hospitals, and district hospitals for confirmation of the diagnosis,” he said.Counselling for a healthy lifestyle (regarding a balanced diet, regular exercise, avoiding alcohol, and tobacco) is also provided at the clinics, he said.",1
"Anil Moolthan, a resident of Moolthan village in Haryana's Nuh district, was arrested by a team from Gopalgarh police station in Rajasthan's Deegh district, he said.Moolthan was among the eight names that came to light during the police's investigation in the killings.The senior Rajasthan Police officer said they received information on Saturday that Moolthan had come to Gurugram and dispatched a team. Multhan was arrested from the Rajiv Chowk area.The police had earlier arrested Rinku Saini, Gogi alias Monu, Monu Rana and Mohit Yadav alias Monu Manesar in the case.A court here allowed four-day police remand of cow vigilante and Bajrang Dal activist Monu Manesar, an accused in the case, on Saturday.""We are questioning the accused (Moolthan). We will take him on police remand after producing him in court on Sunday,"" said Gopalgarh SHO Santosh Kumar Sharma. ",1
